id,Название вакансии,Минимальная зарплата,Максимальная зарплата,Валюта,Категория,Детальные категории,Город,Метро,Линия метро,Цвет линии метро,Адрес,Id компании,Индуcтрия,Кол-во персонала в компании,Кол-во размещенных вакансий,Название компании,Опыт,График работы,Образование,Широта,Долгота,ссылка
51848822,Упаковщик на производство,70000,90000,rub,"['Промышленность, производство', 'Рабочий персонал']","['Другое', 'Рабочий персонал, разное']",Москва,['Бульвар Рокоссовского'],['МЦК'],['lightpink'],"Москва, Пермская улица, 1с7-8",2367016,,1000 — 5000,24.0,ПРОФБИЗНЕС,Без опыта,Полный рабочий день,Не имеет значения,55.819923,37.748116,https://www.superjob.ru/vakansii/upakovschik-na-proizvodstvo-51848822.html
51865059,Сотрудник на выпечку полуфабрикатов,0,65000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,[],[],[],"Россия, г Москва, Задонский проезд, д 20",154882,,более 5000,605.0,Ашан,Без опыта,Полный рабочий день,Не имеет значения,55.624718,37.752312,https://www.superjob.ru/vakansii/sotrudnik-na-vypechku-polufabrikatov-51865059.html
51868599,Грузчик на хлебное производство,104000,0,rub,"['Транспорт, логистика, ВЭД', 'Промышленность, производство']","['Складское хозяйство', 'Другое']",Москва,"['Пионерская', 'Кунцевская', 'Славянский бульвар']","['Филёвская', 'МЦД1', 'МЦД1']","['blue', 'darkorange', 'darkorange']","Москва, Кастанаевская улица, 49",248733,,более 5000,67.0,Магнолия,Без опыта,Полный рабочий день,Не имеет значения,55.732128,37.46191,https://www.superjob.ru/vakansii/gruzchik-na-hlebnoe-proizvodstvo-51868599.html
51854760,Слесарь-механик радиоэлектронной аппаратуры и приборов 5 разряда,115000,115000,rub,"['Промышленность, производство', 'Рабочий персонал']","['Радиотехническая и электронная промышленность', 'Ракетно-космическая отрасль', 'Производство металлических изделий и заготовок', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,['Авиамоторная'],['МЦД3'],['orangered'],"Москва, Авиамоторная улица, 53к2",542741,,более 5000,10.0,Российские космические системы,От 1 года,Полный рабочий день,Не имеет значения,55.746204,37.722767,https://www.superjob.ru/vakansii/slesar-mehanik-radioelektronnoj-apparatury-i-priborov-5-razryada-51854760.html
51868759,Пекарь,3663,0,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,['Печатники'],['Большая кольцевая линия'],['cian'],"Москва, улица Гурьянова, 2А",4928007,,менее 50,26.0,ТОРГГРУПП,Без опыта,Полный рабочий день,Не имеет значения,55.693928,37.72308,https://www.superjob.ru/vakansii/pekar-51868759.html
51869651,Технолог Фармацевтического производства,110000,0,rub,"['Медицина, фармацевтика, ветеринария', 'Промышленность, производство']","['Аптеки / Фармацевтика', 'Фармацевтическая промышленность']",Москва,"['Волгоградский проспект', 'Дубровка']","['Таганско-Краснопресненская', 'МЦК']","['violet', 'lightpink']","Москва, 1-я Дубровская улица, 15с1",17727,,более 5000,8.0,"АО ""НПО ""Микроген""",От 1 года,Полный рабочий день,Не имеет значения,55.721603,37.675919,https://www.superjob.ru/vakansii/tehnolog-farmacevticheskogo-proizvodstva-51869651.html
51757882,Дизайнер-консультант мебели Mr.Doors,60000,150000,rub,"['Дизайн', 'Промышленность, производство', 'Продажи']","['Дизайн интерьера', 'Мебельное производство', 'Мебель']",Москва,['Шелепиха'],['Большая кольцевая линия'],['cian'],"Москва, Береговой проезд, 3",4930492,,менее 50,1.0,Ателье мебели MrDoors,От 1 года,Полный рабочий день,Не имеет значения,55.757378,37.508865,https://www.superjob.ru/vakansii/dizajner-konsultant-mebeli-mr-51757882.html
51780610,Пекарь-тестомес,75000,0,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,[],[],[],"г Москва, ул Рябиновая, д 47",3797376,,менее 50,337.0,JOBCART.RU,От 1 года,Полный рабочий день,Не имеет значения,55.696259,37.426861,https://www.superjob.ru/vakansii/pekar-testomes-51780610.html
51795625,"Пекарь (Москва, Хорошёвское, 48)",80000,100000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,[],[],[],,2635306,,более 5000,45940.0,Пятёрочка,Не имеет значения,Частичная занятость / Совместительство,Не имеет значения,,,https://www.superjob.ru/vakansii/pekar-51795625.html
51847092,Пекарь,75000,85000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,[],[],[],"Москва, Лазоревый, 5",4311,,более 5000,3349.0,Перекресток,Без опыта,Полный рабочий день,Среднее специальное,55.847713,37.636608,https://www.superjob.ru/vakansii/pekar-51847092.html
51847604,Старший смены,75000,89000,rub,"['Промышленность, производство']",['Другое'],Москва,[],[],[],,1989605,,100 — 500,81.0,Консул медиа,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/starshij-smeny-51847604.html
51848072,Сварщик,130000,140000,rub,"['Промышленность, производство', 'Рабочий персонал']","['Машиностроение, станкостроение', 'Производство металлических изделий и заготовок', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,['Перово'],['МЦД3'],['orangered'],"Москва, 1-я Карачаровская улица, 8с2",0,,,,,От 3 лет,Полный рабочий день,Не имеет значения,55.735085,37.755123,https://www.superjob.ru/vakansii/svarschik-51848072.html
51870417,Пекарь,0,70000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,['Беговая'],['МЦД1'],['darkorange'],"г Москва, шоссе Хорошёвское, д. 1 стр. 3. 1",0,,,,,Без опыта,Сменный график работы,Не имеет значения,55.773342,37.542912,https://www.superjob.ru/vakansii/pekar-51870417.html
11466822,Мастер по ремонту ресторанного оборудования,100000,0,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Промышленное оборудование', 'Промышленное оборудование', 'Торговое, складское, холодильное оборудование', 'Начало карьеры, мало опыта', 'Квалифицированный рабочий']",Москва,['Хорошёвская'],['Большая кольцевая линия'],['cian'],"Москва, 3-я Магистральная улица, 26с1",539928,,менее 50,1.0,«Сервисный центр Деловая Русь»,От 1 года,Полный рабочий день,Не имеет значения,55.767513,37.517555,https://www.superjob.ru/vakansii/master-po-remontu-restorannogo-oborudovaniya-11466822.html
41319208,Мастер по сорочкам,40000,0,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Легкая промышленность', 'Химчистки, прачечные', 'Начало карьеры, мало опыта', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,['Сходненская'],['Таганско-Краснопресненская'],['violet'],"Москва, Сходненская улица, 5",3058622,,1000 — 5000,79.0,"Сеть химчисток ""Диана""",Без опыта,Сменный график работы,Не имеет значения,55.83828,37.43774,https://www.superjob.ru/vakansii/master-po-sorochkam-41319208.html
45535290,Слесарь по ремонту и обслуживанию систем вентиляции и кондиционирования,70000,0,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Отопление, вентиляция и кондиционирование', 'Пищевая промышленность', 'Другое', 'Квалифицированный рабочий']",Москва,"['Южная', 'Пражская', 'Улица Академика Янгеля', 'Аннино']","['Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская']","['gray', 'gray', 'gray', 'gray']",Москва,24345,,1000 — 5000,8914.0,«Группа ГУТА»,От 1 года,Полный рабочий день,Не имеет значения,55.755863,37.617699,https://www.superjob.ru/vakansii/slesar-po-remontu-i-obsluzhivaniyu-sistem-ventilyacii-i-kondicionirovaniya-45535290.html
49336498,Отделочник железобетонных изделий,80000,0,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство', 'Рабочий персонал']","['Строительно-монтажные работы', 'Отделочные работы', 'Машиностроение, станкостроение', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,[],[],[],"Московская область, Дмитров, 2-я Инженерная улица, 27",711404,,500 — 1000,9.0,Дмитровский завод МЖБК,Без опыта,Полный рабочий день,Не имеет значения,56.331169,37.54092,https://www.superjob.ru/vakansii/otdelochnik-zhelezobetonnyh-izdelij-49336498.html
36828544,"Шлифовщик (металлообработка, круглая шлифовка)",80000,0,rub,"['Промышленность, производство']","['Промышленное оборудование', 'Другое']",Москва,[],[],[],"Москва, 1-я Фрезерная улица, 10с4",3709026,,50 — 100,3.0,ТЗК Техоснастка,От 1 года,Полный рабочий день,Не имеет значения,55.73793,37.748779,https://www.superjob.ru/vakansii/shlifovschik-36828544.html
50435177,Инженер-технолог,100000,0,rub,"['Промышленность, производство']",['Промышленное оборудование'],Москва,"['Алтуфьево', 'Бибирево', 'Отрадное', 'Владыкино']","['Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'МЦК']","['gray', 'gray', 'gray', 'lightpink']","Москва, Алтуфьевское шоссе, 79Ас3",3428740,,500 — 1000,8.0,«Московский конструкторско-производственный комплекс «Универсал» им. А. И. Привалова»,От 1 года,Полный рабочий день,Высшее,55.883701,37.585636,https://www.superjob.ru/vakansii/inzhener-tehnolog-50435177.html
50583461,Инженер-метролог (отдел метрологической экспертизы),0,0,rub,"['Промышленность, производство']","['Контроль качества, сертификация, экспертиза']",Москва,['Владыкино'],['МЦК'],['lightpink'],,3138475,,более 5000,70.0,Правительство Москвы,От 3 лет,Полный рабочий день,Высшее,,,https://www.superjob.ru/vakansii/inzhener-metrolog-50583461.html
50605726,Инженер по метрологии,80000,0,rub,"['Наука, образование, повышение квалификации', 'Промышленность, производство']","['НИИ, КБ', 'Авиационная промышленность', 'Радиотехническая и электронная промышленность', 'Контроль качества, сертификация, экспертиза']",Москва,['Тушинская'],['МЦД2'],['fuchsia'],"Москва, проезд Стратонавтов, 5",4230892,,500 — 1000,7.0,Акционерное общество «Государственное машиностроительное конструкторское бюро «Вымпел» им. И. И. Торопова»,От 1 года,Полный рабочий день,Высшее,55.826073,37.441135,https://www.superjob.ru/vakansii/inzhener-po-metrologii-50605726.html
47790081,"Оператор на пищевое производство (соусный, бакалейный цех)",90000,110000,rub,"['Промышленность, производство', 'Рабочий персонал']","['Пищевая промышленность', 'Рабочий персонал, разное']",Москва,['Нагорная'],['Серпуховско-Тимирязевская'],['gray'],"Москва, Электролитный проезд, 3с1",4347512,,100 — 500,3.0,РАСПАК,Без опыта,Сменный график работы,Не имеет значения,55.674549,37.615631,https://www.superjob.ru/vakansii/operator-na-pischevoe-proizvodstvo-47790081.html
50717459,Инженер-технолог (ОП-56),100000,100000,rub,"['Промышленность, производство']","['Приборостроение', 'Радиотехническая и электронная промышленность']",Москва,"['Автозаводская', 'Дубровка']","['МЦК', 'МЦК']","['lightpink', 'lightpink']","Москва, Велозаводская улица, 5",653944,,1000 — 5000,8.0,«Корпорация «Комета»,От 3 лет,Полный рабочий день,Высшее,55.714218,37.665775,https://www.superjob.ru/vakansii/inzhener-tehnolog-50717459.html
51092850,Повар горячего цеха,5000,5800,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,['Озёрная'],['Калининско-Солнцевская'],['yellow'],"Москва, Рябиновая улица",74315,,более 5000,160.0,Азбука вкуса,От 1 года,Сменный график работы,Не имеет значения,55.692318,37.426239,https://www.superjob.ru/vakansii/povar-goryachego-ceha-51092850.html
49179184,Ведущий инженер-проектировщик,150000,150000,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Проектирование', 'Производство товаров народного потребления', 'Промышленное оборудование']",Москва,['Окружная'],['МЦД1'],['darkorange'],"Москва, Локомотивный проезд",870917,,менее 50,2.0,"ООО ""Современные Транспортные Технологии""",От 3 лет,Полный рабочий день,Высшее,55.84269,37.575432,https://www.superjob.ru/vakansii/veduschij-inzhener-proektirovschik-49179184.html
51560027,Ведущий инженер дизель-генераторных установок (ДГУ) источников бесперебойного питания (ИБП),120000,120000,rub,"['Наука, образование, повышение квалификации', 'Промышленность, производство']","['НИИ, КБ', 'Промышленное оборудование']",Москва,['Парк Культуры'],['Кольцевая'],['brown'],"Москва, Зубовский бульвар, 4с1",4941795,,1000 — 5000,9.0,RT,От 3 лет,Полный рабочий день,Высшее,55.737358,37.590496,https://www.superjob.ru/vakansii/veduschij-inzhener-dizel-generatornyh-ustanovok-51560027.html
51596493,Повар-лепщик (хлебный цех). Вахта либо 6/1,4000,0,rub,"['Промышленность, производство']",['Пищевая промышленность'],Москва,"['Киевская', 'Багратионовская', 'Филёвский парк', 'Пионерская', 'Молодёжная', 'Крылатское', 'Парк Победы', 'Строгино', 'Славянский бульвар', 'Аминьевская']","['Филёвская', 'Филёвская', 'Филёвская', 'Филёвская', 'Арбатско-Покровская', 'Арбатско-Покровская', 'Калининско-Солнцевская', 'Арбатско-Покровская', 'МЦД1', 'МЦД4']","['blue', 'blue', 'blue', 'blue', 'darkblue', 'darkblue', 'yellow', 'darkblue', 'darkorange', 'mediumaquamarine']","Москва, Кастанаевская улица, 49",248733,,более 5000,67.0,Магнолия,От 1 года,Полный рабочий день,Не имеет значения,55.732128,37.46191,https://www.superjob.ru/vakansii/povar-lepschik-51596493.html
51658014,Инженер-конструктор металлоконструкций,90000,100000,rub,"['Промышленность, производство']","['Авиационная промышленность', 'Машиностроение, станкостроение', 'Приборостроение', 'Промышленное оборудование', 'Энергомашиностроение']",Москва,[],[],[],,4553430,,менее 50,9.0,"ФИРМА ""ГАЗКОМПЛЕКТ""",От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/inzhener-konstruktor-metallokonstrukcij-51658014.html
51722011,"Водитель автомобиля (кран-манипуляторная установка (КМУ), самосвал, в ТиНАО)",100000,0,rub,"['IT, Интернет, связь, телеком', 'Промышленность, производство']","['Администрирование баз данных', 'Машиностроение, станкостроение']",Москва,[],[],[],"Москва, Троицкий административный округ, Краснопахорский район, посёлок Армейский",202378,,1000 — 5000,36.0,МОСГАЗ,От 1 года,Полный рабочий день,Не имеет значения,55.385296,37.200752,https://www.superjob.ru/vakansii/voditel-avtomobilya-51722011.html
51725279,Ведущий инженер технического надзора ЭОМ СС,0,0,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Технический надзор, строительная экспертиза / ПТО', 'Другое', 'Промышленное оборудование', 'Контроль качества, сертификация, экспертиза']",Москва,[],[],[],"Московская область, Ленинский городской округ, жилой комплекс Богдановский Лес, 7.1",2412750,,1000 — 5000,13.0,Самолет,От 6 лет,Полный рабочий день,Высшее,55.532021,37.875408,https://www.superjob.ru/vakansii/veduschij-inzhener-tehnicheskogo-nadzora-eom-ss-51725279.html
51726968,Инженер измерительной лаборатории,80000,80000,rub,"['Промышленность, производство']","['Контроль качества, сертификация, экспертиза', 'Другое']",Москва,[],[],[],"Москва, улица Трофимова",2168125,,500 — 1000,10.0,Экоофис,От 1 года,Полный рабочий день,Среднее специальное,55.702934,37.672729,https://www.superjob.ru/vakansii/inzhener-izmeritelnoj-laboratorii-51726968.html
51778149,Упаковщик на производство,70000,90000,rub,"['Промышленность, производство', 'Рабочий персонал']","['Другое', 'Рабочий персонал, разное']",Москва,['Бульвар Рокоссовского'],['МЦК'],['lightpink'],"Москва, Пермская улица, 1с7-8",2367016,,1000 — 5000,24.0,ПРОФБИЗНЕС,Без опыта,Полный рабочий день,Не имеет значения,55.819923,37.748116,https://www.superjob.ru/vakansii/upakovschik-na-proizvodstvo-51778149.html
51633087,Главный специалист (проектировщик),0,220000,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство', 'Топ-персонал']","['Проектирование', 'Промышленное оборудование', 'Энергетика', 'Строительство, проектирование, недвижимость', 'Промышленность, производство, сельское хозяйство']",Москва,[],[],[],,4595880,,более 5000,68.0,Инжиниринговый холдинг «эВ-групп»,От 6 лет,Полный рабочий день,Высшее,,,https://www.superjob.ru/vakansii/glavnyj-specialist-51633087.html
51780005,Сменный технолог (кондитерский цех),145000,167000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,['Новокосино'],['Калининско-Солнцевская'],['yellow'],,3513522,,500 — 1000,2.0,Эко-меню,От 3 лет,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/smennyj-tehnolog-51780005.html
51780670,Печатник,100000,140000,rub,"['Промышленность, производство', 'Рабочий персонал']","['Полиграфическое производство', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,"['Отрадное', 'Владыкино']","['Серпуховско-Тимирязевская', 'МЦК']","['gray', 'lightpink']","Москва, Сигнальный проезд, д. 19",4353589,,менее 50,340.0,Jobers,От 1 года,Сменный график работы,Не имеет значения,55.854225,37.593445,https://www.superjob.ru/vakansii/pechatnik-51780670.html
51782790,Повар-блинопек,93260,139890,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,['Третьяковская'],['Калужско-Рижская'],['orange'],,174527,,1000 — 5000,0.0,Теремок - Инвест,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/povar-blinopek-51782790.html
51793899,Инженер по технологическим присоединениям,85600,128400,rub,"['Промышленность, производство']","['Машиностроение, станкостроение', 'Приборостроение', 'Производство товаров народного потребления', 'Промышленное оборудование', 'Другое']",Москва,"['Чертановская', 'Южная', 'Пражская', 'Улица Академика Янгеля']","['Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская']","['gray', 'gray', 'gray', 'gray']","Москва, Днепропетровский проезд, 4А",4019802,,более 5000,44.0,Объединенная энергетическая компания,Без опыта,Полный рабочий день,Не имеет значения,55.619732,37.61496,https://www.superjob.ru/vakansii/inzhener-po-tehnologicheskim-prisoedineniyam-51793899.html
51830609,Сварщик,92000,0,rub,"['Промышленность, производство', 'Рабочий персонал']","['Машиностроение, станкостроение', 'Производство металлических изделий и заготовок', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,['Домодедовская'],['Замоскворецкая'],['green'],"Москва, МКАД, 24-й километр,1",3551066,,более 5000,43.0,Твой Дом,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/svarschik-51830609.html
51846026,Продавец в зону готовой еды,68000,97600,rub,"['Промышленность, производство', 'Продажи']","['Пищевая промышленность', 'Производство товаров народного потребления', 'Продукты питания']",Москва,[],[],[],"Москва, Маршала Тухачевского, 34",280168,,более 5000,18164.0,"Магнит, Розничная сеть",Не имеет значения,Сменный график работы,Не имеет значения,55.785053,37.471912,https://www.superjob.ru/vakansii/prodavec-v-zonu-gotovoj-edy-51846026.html
51847250,"Заведующий складом, Кладовщик",95000,0,rub,"['Промышленность, производство', 'Топ-персонал']","['Пищевая промышленность', 'Промышленность, производство, сельское хозяйство']",Москва,"['Румянцево', 'Саларьево', 'Рассказовка', 'Говорово', 'Внуково', 'Аэропорт Внуково']","['Сокольническая', 'Сокольническая', 'Калининско-Солнцевская', 'Калининско-Солнцевская', 'МЦД4', 'Калининско-Солнцевская']","['red', 'red', 'yellow', 'yellow', 'mediumaquamarine', 'yellow']","Москва, Новомосковский административный округ, Филимонковский район, посёлок Первомайское, Рабочая улица, 4Ас2",4960373,,менее 50,0.0,ПОЛИГАММА,От 1 года,Полный рабочий день,Не имеет значения,55.538826,37.153305,https://www.superjob.ru/vakansii/zaveduyuschij-skladom-51847250.html
51778634,Заведующий производством пекарни,134600,0,rub,"['Промышленность, производство']",['Пищевая промышленность'],Москва,[],[],[],"Россия, г Москва, ул Вавилова, д 3",154882,,более 5000,605.0,Ашан,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/zaveduyuschij-proizvodstvom-pekarni-51778634.html
51860106,Инженер-конструктор,140000,0,rub,"['Промышленность, производство']","['Авиационная промышленность', 'Машиностроение, станкостроение', 'Приборостроение', 'Промышленное оборудование', 'Энергомашиностроение']",Москва,[],[],[],,860742,,50 — 100,0.0,НПП Гидрикс,От 3 лет,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/inzhener-konstruktor-51860106.html
51860121,Сборщик мебели в школах,0,100000,rub,"['Промышленность, производство', 'Рабочий персонал']","['Мебельное производство', 'Рабочий персонал, разное']",Москва,[],[],[],,373512,,100 — 500,3.0,Деревообрабатывающий комбинат №17,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/sborschik-mebeli-v-shkolah-51860121.html
51867639,Старший кладовщик/Начальник смены,98000,104000,rub,"['Транспорт, логистика, ВЭД', 'Промышленность, производство']","['Складское хозяйство', 'Полиграфическое производство', 'Автомобильная промышленность', 'Металлургия', 'Пищевая промышленность']",Москва,"['Петровско-Разумовская', 'Окружная', 'Лихоборы']","['МЦД3', 'МЦД1', 'МЦД3']","['orangered', 'darkorange', 'orangered']",Прянишникова дом 19 А стр 2,4768235,,менее 50,0.0,Юникстайл,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/starshij-kladovschik-51867639.html
51854759,Маркировщик деталей 3 разряда,90000,0,rub,"['Промышленность, производство']","['Радиотехническая и электронная промышленность', 'Ракетно-космическая отрасль', 'Производство металлических изделий и заготовок']",Москва,['Авиамоторная'],['МЦД3'],['orangered'],"Москва, Авиамоторная улица, 53к2",542741,,более 5000,10.0,Российские космические системы,От 1 года,Полный рабочий день,Не имеет значения,55.746204,37.722767,https://www.superjob.ru/vakansii/markirovschik-detalej-3-razryada-51854759.html
51869647,Лаборант (Фармация),0,0,rub,"['Медицина, фармацевтика, ветеринария', 'Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Больницы, поликлиники, диагностические центры, лаборатории', 'Начало карьеры, мало опыта', 'Начало карьеры, мало опыта']",Москва,"['Волгоградский проспект', 'Дубровка']","['Таганско-Краснопресненская', 'МЦК']","['violet', 'lightpink']","Москва, 1-я Дубровская улица, 15с1",17727,,более 5000,8.0,"АО ""НПО ""Микроген""",От 1 года,Полный рабочий день,Не имеет значения,55.721603,37.675919,https://www.superjob.ru/vakansii/laborant-51869647.html
29629571,Заготовщик верха обуви / Швея (на обувное производство),84000,85000,rub,"['Промышленность, производство']",['Легкая промышленность'],Москва,['Шоссе Энтузиастов'],['МЦК'],['lightpink'],"Москва, улица Плющева, 18к2",2925313,,менее 50,3.0,Метеор,От 1 года,Полный рабочий день,Среднее специальное,55.74136,37.76054,https://www.superjob.ru/vakansii/zagotovschik-verha-obuvi-29629571.html
50779162,Пекарь,80000,100000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,[],[],[],"Москва, Ярцевская, 34",2635306,,более 5000,45940.0,Пятёрочка,Не имеет значения,Частичная занятость / Совместительство,Не имеет значения,55.742092,37.418732,https://www.superjob.ru/vakansii/pekar-50779162.html
51826501,Оператор линии упаковки полуфабрикатов,123000,0,rub,"['Промышленность, производство', 'Рабочий персонал']","['Другое', 'Рабочий персонал, разное']",Москва,"['Давыдково', 'Аминьевская']","['Большая кольцевая линия', 'МЦД4']","['cian', 'mediumaquamarine']","Москва, Рябиновая улица, 45с4",74315,,более 5000,160.0,Азбука вкуса,Без опыта,Полный рабочий день,Не имеет значения,55.697701,37.430489,https://www.superjob.ru/vakansii/operator-linii-upakovki-polufabrikatov-51826501.html
51847018,Разнорабочий,111000,0,rub,"['Промышленность, производство']","['Нефтегазовое машиностроение', 'Пищевая промышленность']",Москва,[],[],[],"район Капотня, территория Московского нефтеперерабатывающего завода ""Газпромнефть"". ",1989605,,100 — 500,81.0,Консул медиа,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/raznorabochij-51847018.html
51830317,Помощник дефектоскописта (ВДГО),100000,0,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Технический надзор, строительная экспертиза / ПТО', 'Контроль качества, сертификация, экспертиза']",Москва,['Войковская'],['Замоскворецкая'],['green'],"Москва, Зои и Александра Космодемьянских улица, 26/21 с4",0,,,,,Без опыта,Работа вахтовым методом,Не имеет значения,55.822201,37.517849,https://www.superjob.ru/vakansii/pomoschnik-defektoskopista-51830317.html
51830781,Автослесарь / автомеханик (ремонт и установка автостекол),90000,120000,rub,"['Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Автомобильная промышленность', 'Автосервис', 'Квалифицированный рабочий']",Москва,[],[],[],,3797376,,менее 50,337.0,JOBCART.RU,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/avtoslesar-51830781.html
51845191,Пекарь,75000,100000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,[],[],[],"Москва, Большой Овчинниковский, 16",4311,,более 5000,3349.0,Перекресток,Без опыта,Полный рабочий день,Среднее специальное,55.744461,37.630222,https://www.superjob.ru/vakansii/pekar-51845191.html
51870298,Повар универсал. Сменный график,0,70000,rub,"['Туризм, гостиницы, общественное питание', 'Промышленность, производство']","['Рестораны, кафе, столовые, фастфуд', 'Пищевая промышленность']",Москва,['Аэропорт'],['Замоскворецкая'],['green'],"г Москва, переулок Чапаевский, д. 3. 3",0,,,,,Без опыта,Сменный график работы,Не имеет значения,55.798485,37.520679,https://www.superjob.ru/vakansii/povar-universal-51870298.html
36925598,Оператор автоматического вырубного пресса полиграфия,130000,0,rub,"['Промышленность, производство']",['Промышленное оборудование'],Москва,"['Черкизовская', 'Щёлковская']","['Сокольническая', 'Арбатско-Покровская']","['red', 'darkblue']","Москва, 1-й Иртышский проезд, 8с12",177661,,50 — 100,3.0,"Типография ""Глобус""",От 1 года,Сменный график работы,Не имеет значения,55.813087,37.757816,https://www.superjob.ru/vakansii/operator-avtomaticheskogo-vyrubnogo-pressa-poligrafiya-36925598.html
37511776,Наладчик КИПиА,80058,0,rub,"['Промышленность, производство', 'Рабочий персонал']","['Приборостроение', 'Промышленное оборудование', 'Радиотехническая и электронная промышленность', 'Квалифицированный рабочий']",Москва,[],[],[],"Москва, Центральный административный округ",220831,,более 5000,22.0,Московская объединенная энергетическая компания,Без опыта,Полный рабочий день,Среднее специальное,55.753601,37.621185,https://www.superjob.ru/vakansii/naladchik-kipia-37511776.html
32383045,"Инженер-электроник, инженер-радиотехник, инженер-регулировщик РЭА, инженер-испытатель",130000,165000,rub,"['IT, Интернет, связь, телеком', 'Промышленность, производство']","['Инжиниринг', 'Промышленное оборудование', 'Радиотехническая и электронная промышленность']",Москва,"['Чертановская', 'Южная', 'Пражская']","['Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская', 'Серпуховско-Тимирязевская']","['gray', 'gray', 'gray']","Москва, Варшавское шоссе, 125с1",282394,,50 — 100,1.0,ИнСис,От 3 лет,Полный рабочий день,Высшее,55.627663,37.62051,https://www.superjob.ru/vakansii/inzhener-elektronik-32383045.html
