id,Название вакансии,Минимальная зарплата,Максимальная зарплата,Валюта,Категория,Детальные категории,Город,Метро,Линия метро,Цвет линии метро,Адрес,Id компании,Индуcтрия,Кол-во персонала в компании,Кол-во размещенных вакансий,Название компании,Опыт,График работы,Образование,Широта,Долгота,ссылка
51780921,Дежурный инженер-энергетик,120000,0,rub,"['Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание']","['Эксплуатация зданий', 'Телекоммуникационное оборудование и сети', 'Промышленное оборудование', 'Торговое, складское, холодильное оборудование', 'Компьютеры и оргтехника']",Москва,"['Тушинская', 'Сходненская', 'Мякинино', 'Волоколамская']","['МЦД2', 'Таганско-Краснопресненская', 'Арбатско-Покровская', 'МЦД2']","['fuchsia', 'violet', 'darkblue', 'fuchsia']","Москва, Походный проезд, 3с2",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 3 лет,Полный рабочий день,Не имеет значения,55.83503,37.408318,https://www.superjob.ru/vakansii/dezhurnyj-inzhener-energetik-51780921.html
51593835,Инженер по проектно-сметной работе,0,0,rub,"['Строительство, проектирование, недвижимость']",['Сметное дело'],Москва,[],[],[],,4942670,,менее 50,4.0,НК Роснефть,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/inzhener-po-proektno-smetnoj-rabote-51593835.html
51697710,Инженер по эксплуатации зданий и сооружений,0,42000,rub,"['Административная работа, секретариат, АХО', 'Строительство, проектирование, недвижимость']","['АХО', 'Отопление, вентиляция и кондиционирование', 'Водоснабжение, канализация', 'Строительно-монтажные работы', 'Эксплуатация зданий']",Истра,[],[],[],,11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 3 лет,Полный рабочий день,Среднее специальное,,,https://istra.superjob.ru/vakansii/inzhener-po-ekspluatacii-zdanij-i-sooruzhenij-51697710.html
51697733,Специалист по обслуживанию зданий,52200,60900,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Отопление, вентиляция и кондиционирование', 'Водоснабжение, канализация', 'Эксплуатация зданий', 'Газоснабжение', 'Рабочий персонал, разное']",Санкт-Петербург,"['Электросила', 'Московские Ворота', 'Волковская', 'Бухарестская']","['Московско-Петроградская', 'Московско-Петроградская', 'Фрунзенско-Приморская', 'Фрунзенско-Приморская']","['blue', 'blue', 'violet', 'violet']","Санкт-Петербург, Иркутская улица, 2с2",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,Без опыта,Полный рабочий день,Не имеет значения,59.885101,30.335541,https://spb.superjob.ru/vakansii/specialist-po-obsluzhivaniyu-zdanij-51697733.html
51697890,Инженер слаботочных систем,0,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Эксплуатация зданий', 'Электроснабжение', 'Слаботочные системы и сети', 'Квалифицированный рабочий']",Истра,[],[],[],,11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 3 лет,Полный рабочий день,Не имеет значения,,,https://istra.superjob.ru/vakansii/inzhener-slabotochnyh-sistem-51697890.html
51717864,Техник по эксплуатации зданий и сооружений,80000,120000,rub,"['Строительство, проектирование, недвижимость']",['Эксплуатация зданий'],Москва,['Каширская'],['Большая кольцевая линия'],['cian'],,4216439,,менее 50,1.0,АДМИРАЛ ИНЖИНИРИНГ,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/tehnik-po-ekspluatacii-zdanij-i-sooruzhenij-51717864.html
51754780,Бэкенд‑разработчик стажер,0,0,rub,"['Консалтинг, стратегическое развитие', 'Строительство, проектирование, недвижимость']","['IT-консалтинг', 'Управление проектами (ГИП)']",Москва,[],[],[],,4944244,,менее 50,9.0,Контур,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/bekend-51754780.html
51844438,"Директор магазина-партнер (Самара, Кирова, 90)",58000,110000,rub,"['Строительство, проектирование, недвижимость']","['Проектирование', 'Управление недвижимостью']",Самара,[],[],[],,2635306,,более 5000,45940.0,Пятёрочка,От 1 года,Полный рабочий день,Неполное высшее,,,https://samara.superjob.ru/vakansii/direktor-magazina-partner-51844438.html
51868898,Автокурьер на личном авто (Оплата патента),70000,160000,rub,"['Строительство, проектирование, недвижимость']",['ЖКХ'],Москва,['Войковская'],['Замоскворецкая'],['green'],"г Москва, проезд Старопетровский, д. 4А. 4А",0,,,,,Без опыта,Полный рабочий день,Не имеет значения,55.822704,37.501167,https://www.superjob.ru/vakansii/avtokurer-na-lichnom-avto-51868898.html
51870610,Бригадир на газобетон,200000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Эксплуатация зданий', 'Квалифицированный рабочий']",Мытищи,[],[],[],"Московская область, Мытищи",0,,,,,Без опыта,Полный рабочий день,Не имеет значения,55.909969,37.736744,https://mytischi.superjob.ru/vakansii/brigadir-na-gazobeton-51870610.html
31991194,Кладовщик-грузчик,65000,75000,rub,"['Транспорт, логистика, ВЭД', 'Строительство, проектирование, недвижимость']","['Складское хозяйство', 'Строительно-монтажные работы']",Санкт-Петербург,[],[],[],"Ленинградская область, Всеволожский район, Мурино",3392551,,менее 50,2.0,ПетроПромАльянс,От 1 года,Полный рабочий день,Не имеет значения,60.051285,30.438578,https://spb.superjob.ru/vakansii/kladovschik-gruzchik-31991194.html
40655947,Экономист,130000,130000,rub,"['Строительство, проектирование, недвижимость']","['Сметное дело', 'Экологическое сопровождение проектов']",Москва,['Славянский бульвар'],['МЦД1'],['darkorange'],"Москва, Дорогобужская улица, 13",2885715,,менее 50,3.0,ГБОУ Школа № 1195,От 1 года,Полный рабочий день,Высшее,55.716179,37.415989,https://www.superjob.ru/vakansii/ekonomist-40655947.html
45348416,Ведущий инженер-проектировщик систем электроснабжения,110000,150000,rub,"['Строительство, проектирование, недвижимость']","['Проектирование', 'Электроснабжение']",Санкт-Петербург,[],[],[],"Санкт-Петербург, Дунайский проспект, 13к2",3667262,,менее 50,0.0,СП -Инновация,От 1 года,Полный рабочий день,Не имеет значения,59.829147,30.337194,https://spb.superjob.ru/vakansii/veduschij-inzhener-proektirovschik-sistem-elektrosnabzheniya-45348416.html
45741079,Специалист по недвижимости,60000,0,rub,"['Продажи', 'Строительство, проектирование, недвижимость']","['Агентства недвижимости, оценка недвижимости', 'Начало карьеры, мало опыта']",Уфа,[],[],[],"Республика Башкортостан, Уфа, проспект Октября, 16",3759898,,менее 50,8.0,Жилищная инициатива,Без опыта,Полный рабочий день,Не имеет значения,54.745907,55.993202,https://ufa.superjob.ru/vakansii/specialist-po-nedvizhimosti-45741079.html
45764159,Дворник,65000,70000,rub,"['Строительство, проектирование, недвижимость', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['ЖКХ', 'Другое', 'Клининг', 'Рабочий персонал, разное']",Санкт-Петербург,"['Горьковская', 'Петроградская', 'Спортивная', 'Чкаловская']","['Московско-Петроградская', 'Московско-Петроградская', 'Фрунзенско-Приморская', 'Фрунзенско-Приморская']","['blue', 'blue', 'violet', 'violet']","Санкт-Петербург, Большая Монетная улица, 11",2015778,,50 — 100,4.0,ГКУ Жилищное агентство Петроградского района,Без опыта,Полный рабочий день,Не имеет значения,59.961018,30.315823,https://spb.superjob.ru/vakansii/dvornik-45764159.html
49911395,Монтажник слаботочных систем,50000,100000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Ульяновск,[],[],[],,4393094,,менее 50,1.0,Байт,От 1 года,Полный рабочий день,Не имеет значения,,,https://ulyanovsk.superjob.ru/vakansii/montazhnik-slabotochnyh-sistem-49911395.html
47868462,Рабочий по комплексному обслуживанию и ремонту здания,80000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Эксплуатация зданий', 'Рабочий персонал, разное']",Москва,"['Коломенская', 'Нагатинская']","['Замоскворецкая', 'Серпуховско-Тимирязевская']","['green', 'gray']",,4404493,,менее 50,2.0,ГБОУ Школа № 507,От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/rabochij-po-kompleksnomu-obsluzhivaniyu-i-remontu-zdaniya-47868462.html
50846066,Инженер ПТО,170000,0,rub,"['Строительство, проектирование, недвижимость']","['Технический надзор, строительная экспертиза / ПТО']",Лисичанск,[],[],[],Лисичанск,4740902,,менее 50,2.0,Союз,От 1 года,Полный рабочий день,Не имеет значения,48.912914,38.419552,https://lisichansk.superjob.ru/vakansii/inzhener-pto-50846066.html
50895660,Столяр 6 разряда,84000,84000,rub,"['Промышленность, производство', 'Рабочий персонал', 'Строительство, проектирование, недвижимость']","['Мебельное производство', 'Квалифицированный рабочий', 'Строительство деревянных домов и конструкций']",Москва,['Курская'],['МЦД4'],['mediumaquamarine'],"Москва, Мрузовский переулок, 11с1",202378,,1000 — 5000,36.0,МОСГАЗ,От 1 года,Полный рабочий день,Не имеет значения,55.75745,37.667419,https://www.superjob.ru/vakansii/stolyar-6-razryada-50895660.html
51312944,Инженер по наладке и испытаниям ЭТЛ,0,0,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство', 'Услуги, ремонт, сервисное обслуживание', 'Рабочий персонал']","['Электроснабжение', 'Промышленное оборудование', 'Промышленное оборудование', 'Квалифицированный рабочий']",Новосибирск,[],[],[],"Красноярский край, Норильск",4273213,,500 — 1000,5.0,Черногорская ГРК,От 3 лет,Работа вахтовым методом,Высшее,69.343987,88.210396,https://nsk.superjob.ru/vakansii/inzhener-po-naladke-i-ispytaniyam-etl-51312944.html
51578076,Сервисный инженер по эксплуатации систем кондиционирования,124000,124000,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Эксплуатация зданий', 'Автомобильная промышленность', 'Машиностроение, станкостроение', 'Нефтегазовое машиностроение', 'Промышленное оборудование']",Москва,['Парк Культуры'],['Кольцевая'],['brown'],"Москва, Зубовский бульвар, 4с1",4941795,,1000 — 5000,9.0,RT,От 1 года,Полный рабочий день,Среднее специальное,55.737358,37.590496,https://www.superjob.ru/vakansii/servisnyj-inzhener-po-ekspluatacii-sistem-kondicionirovaniya-51578076.html
51619131,Электрик,90000,90000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Электроснабжение', 'Слаботочные системы и сети', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Троицк,[],[],[],"Москва, Троицк, Физическая улица, 11с1",3388869,,1000 — 5000,3.0,ФИАН,От 1 года,Полный рабочий день,Не имеет значения,55.461357,37.294483,https://troitsk.superjob.ru/vakansii/elektrik-51619131.html
51633193,Слесарь-сантехник,70000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Водоснабжение, канализация', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,[],[],[],"Москва, 1-й Добрынинский переулок, 19с6",3984111,,менее 50,1.0,Профновации,От 3 лет,Полный рабочий день,Не имеет значения,55.725189,37.620995,https://www.superjob.ru/vakansii/slesar-santehnik-51633193.html
51692704,Специалист по модульному ремонту техники (ТЦ Мега Химки),97000,120000,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Подводно-технические работы', 'Атомная энергетика']",Химки,[],[],[],"Московская область, Химки, микрорайон ИКЕА, к2",100593,,более 5000,1143.0,"Группа ""М. Видео-Эльдорадо""",От 1 года,Полный рабочий день,Не имеет значения,55.910084,37.400692,https://himki.superjob.ru/vakansii/specialist-po-modulnomu-remontu-tehniki-51692704.html
51780932,Стажер в отдел недвижимости,340000,450000,rub,"['Строительство, проектирование, недвижимость']","['Благоустройство территорий', 'Сметное дело', 'Строительно-монтажные работы', 'Начало карьеры, мало опыта']",Москва,"['Таганская', 'Выхино', 'Рязанский проспект', 'Кузьминки', 'Текстильщики', 'Волгоградский проспект', 'Пролетарская', 'Лермонтовский проспект', 'Жулебино', 'Котельники']","['Таганско-Краснопресненская', 'МЦД3', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская', 'МЦД2', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская']","['violet', 'orangered', 'violet', 'violet', 'fuchsia', 'violet', 'violet', 'violet', 'violet', 'violet']",,813261,,1000 — 5000,286.0,МИЭЛЬ,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazher-v-otdel-nedvizhimosti-51780932.html
51761739,Штукатур маляр,113000,144000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Отделочные работы', 'Рабочий персонал, разное']",Москва,[],[],[],"Москва, Волоколамский проезд, 6к2",406175,,более 5000,112.0,PRIDEX Group,Без опыта,Полный рабочий день,Не имеет значения,55.826488,37.434505,https://www.superjob.ru/vakansii/shtukatur-malyar-51761739.html
51792805,Слесарь-электрик по ремонту электрооборудования 4 разряда,0,87000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Эксплуатация зданий', 'Квалифицированный рабочий']",Санкт-Петербург,['Гражданский Проспект'],['Кировско-Выборгская'],['red'],"Санкт-Петербург, Гражданский проспект, 131",441150,,более 5000,126.0,"СПб ГУП ""Горэлектротранс""",От 1 года,Полный рабочий день,Не имеет значения,60.040302,30.427664,https://spb.superjob.ru/vakansii/slesar-elektrik-po-remontu-elektrooborudovaniya-4-razryada-51792805.html
51799615,Рабочий по осмотру вагонов,90000,0,rub,"['Строительство, проектирование, недвижимость']","['Водоснабжение, канализация', 'Строительно-монтажные работы', 'Технический надзор, строительная экспертиза / ПТО']",Обнинск,[],[],[],"Москва, Троицкий административный округ, район Бекасово, деревня Архангельское, Зосимовская улица",2466656,,более 5000,3173.0,Российские железные дороги,Без опыта,Сменный график работы,Не имеет значения,55.401508,36.90271,https://obninsk.superjob.ru/vakansii/rabochij-po-osmotru-vagonov-51799615.html
51835371,Сметчик,0,0,rub,"['Строительство, проектирование, недвижимость']",['Сметное дело'],Москва,"['Тверская', 'Маяковская', 'Пушкинская', 'Чеховская']","['Замоскворецкая', 'Замоскворецкая', 'Таганско-Краснопресненская', 'Серпуховско-Тимирязевская']","['green', 'green', 'violet', 'gray']","Москва, Замоскворецкая линия, метро Тверская",3138475,,более 5000,70.0,Правительство Москвы,От 1 года,Полный рабочий день,Не имеет значения,55.764462,37.605949,https://www.superjob.ru/vakansii/smetchik-51835371.html
51835383,"Инженер-проектировщик ОВиК, ВК",100000,150000,rub,"['Строительство, проектирование, недвижимость']","['Отопление, вентиляция и кондиционирование', 'Водоснабжение, канализация', 'Проектирование']",Балашиха,[],[],[],"Московская область, Балашиха, улица Белякова, 2Б",1994470,,50 — 100,2.0,Рефбилдинг групп,От 1 года,Полный рабочий день,Не имеет значения,55.800945,37.967064,https://balashiha.superjob.ru/vakansii/inzhener-proektirovschik-ovik-51835383.html
51835519,Маляр,60000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Воронеж,[],[],[],"Воронеж, улица Димитрова, 83",4124847,,менее 50,16.0,"ФБГУ ""29 КТЦ"" Минобороны России",От 1 года,Полный рабочий день,Не имеет значения,51.669689,39.26025,https://voronezh.superjob.ru/vakansii/malyar-51835519.html
51833807,Менеджер по работе с арендаторами,80000,0,rub,"['Строительство, проектирование, недвижимость']","['ЖКХ', 'Подводно-технические работы']",Москва,"['Сокол', 'Полежаевская', 'Октябрьское поле', 'Щукинская']","['Замоскворецкая', 'Таганско-Краснопресненская', 'Таганско-Краснопресненская', 'МЦД2']","['green', 'violet', 'violet', 'fuchsia']","Москва, улица Маршала Тухачевского, 58к3",703083,,100 — 500,74.0,МедлайН-Сервис,От 1 года,Полный рабочий день,Не имеет значения,55.786671,37.458462,https://www.superjob.ru/vakansii/menedzher-po-rabote-s-arendatorami-51833807.html
51844148,Заместитель главного инженера по тепломеханической части (Новоленская ТЭС),0,0,rub,"['Топ-персонал', 'Строительство, проектирование, недвижимость']","['Строительство, проектирование, недвижимость', 'Газоснабжение']",Москва,[],[],[],"Республика Саха (Якутия), Ленск",4595880,,более 5000,68.0,Инжиниринговый холдинг «эВ-групп»,От 3 лет,Полный рабочий день,Высшее,60.713734,114.91185,https://www.superjob.ru/vakansii/zamestitel-glavnogo-inzhenera-po-teplomehanicheskoj-chasti-51844148.html
51846029,Курьер службы доставки,0,210500,rub,"['Строительство, проектирование, недвижимость']","['Благоустройство территорий', 'Отопление, вентиляция и кондиционирование']",Москва,[],[],[],"Москва, улица Маршала Неделина, 2",4063471,,более 5000,892.0,Самокат,Без опыта,Полный рабочий день,Не имеет значения,55.72356,37.401409,https://www.superjob.ru/vakansii/kurer-sluzhby-dostavki-51846029.html
46602685,"Инженер-конструктор, проектировщик",100000,0,rub,"['Строительство, проектирование, недвижимость', 'Промышленность, производство']","['Конструирование', 'Авиационная промышленность', 'Машиностроение, станкостроение', 'Промышленное оборудование', 'Энергомашиностроение']",Санкт-Петербург,"['Электросила', 'Московские Ворота', 'Бухарестская']","['Московско-Петроградская', 'Московско-Петроградская', 'Фрунзенско-Приморская']","['blue', 'blue', 'violet']","Санкт-Петербург, Витебский проспект, 3",3869129,,50 — 100,1.0,Инженерные Светопрозрачные Конструкции,От 3 лет,Полный рабочий день,Не имеет значения,59.885048,30.343725,https://spb.superjob.ru/vakansii/inzhener-konstruktor-46602685.html
51698059,Электрик,6090,7830,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Электроснабжение', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Кострома,[],[],[],"Кострома, Кинешемское шоссе, 27",11714,,100 — 500,68.0,Филиал ФКУ «Налог-Сервис» ФНС России по ЦОД в г. Москве,От 3 лет,Частичная занятость / Совместительство,Не имеет значения,57.751514,40.997746,https://kostroma.superjob.ru/vakansii/elektrik-51698059.html
51865979,Продавец в зону готовой еды,30200,48300,rub,"['Продажи', 'Строительство, проектирование, недвижимость']","['Агентства недвижимости, оценка недвижимости', 'Управление недвижимостью']",Ульяновск,[],[],[],"Ульяновск, Карбышева, 51",280168,,более 5000,18164.0,"Магнит, Розничная сеть",Не имеет значения,Сменный график работы,Не имеет значения,54.391006,48.578259,https://ulyanovsk.superjob.ru/vakansii/prodavec-v-zonu-gotovoj-edy-51865979.html
51870532,Плотник,80000,160000,rub,"['Строительство, проектирование, недвижимость']","['Подводно-технические работы', 'Управление строительством, девелопмент', 'Эксплуатация зданий']",Москва,[],[],[],,4156139,,менее 50,0.0,"ФСК ""Мостоотряд-47""",От 1 года,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/plotnik-51870532.html
51870598,Монтажник натяжных потолков,150000,200000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,['Домодедовская'],['Замоскворецкая'],['green'],,4320216,,менее 50,1.0,Сильянов Александр Сергеевич,От 3 лет,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/montazhnik-natyazhnyh-potolkov-51870598.html
51870687,Оператор по работе с клиентами,39840,49840,rub,"['Продажи', 'Строительство, проектирование, недвижимость']","['Агентства недвижимости, оценка недвижимости', 'Управление недвижимостью']",Воскресенск,[],[],[],"Московская область, Воскресенск, микрорайон Центральный, Октябрьская улица, 11",14215,,более 5000,1380.0,Почта России,Без опыта,Полный рабочий день,Не имеет значения,55.322849,38.679588,https://voskresensk.superjob.ru/vakansii/operator-po-rabote-s-klientami-51870687.html
50541256,"Слесарь по обслуживанию вентиляции, кондиционеров и сантехники",75000,75000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Отопление, вентиляция и кондиционирование', 'Водоснабжение, канализация', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,['Лубянка'],['Сокольническая'],['red'],,2671282,,100 — 500,14.0,Чистый город,От 1 года,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/slesar-po-obsluzhivaniyu-ventilyacii-50541256.html
51726951,Электромонтажник,160000,160000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Эксплуатация зданий', 'Электроснабжение', 'Квалифицированный рабочий']",Москва,[],[],[],,4899646,,менее 50,7.0,Р-Строй,От 1 года,Полный рабочий день,Среднее специальное,,,https://www.superjob.ru/vakansii/elektromontazhnik-51726951.html
51778935,Сотрудник отдела по работе с нейронными сетями,0,0,rub,"['Строительство, проектирование, недвижимость']","['Подводно-технические работы', 'Управление строительством, девелопмент']",Москва,[],[],[],,4957440,,более 5000,8.0,Tesla,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/sotrudnik-otdela-po-rabote-s-nejronnymi-setyami-51778935.html
51792722,Младший инспектор отдела режима и надзора,60000,0,rub,"['Юриспруденция', 'Строительство, проектирование, недвижимость']","['Уголовное право', 'Технический надзор, строительная экспертиза / ПТО']",Ачинск,[],[],[],,4881155,,100 — 500,10.0,КП-19 ГУФСИН РОССИИ ПО КРАСНОЯРСКОМУ КРАЮ,Без опыта,Полный рабочий день,Не имеет значения,,,https://achinsk.superjob.ru/vakansii/mladshij-inspektor-otdela-rezhima-i-nadzora-51792722.html
51834941,Слесарь-сантехник,84000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Водоснабжение, канализация', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Москва,"['Комсомольская', 'Площадь трёх вокзалов']","['Кольцевая', 'МЦД4']","['brown', 'mediumaquamarine']","Москва, Комсомольская площадь, 1с3",2073835,,1000 — 5000,4.0,Мосинжпроект,От 1 года,Полный рабочий день,Не имеет значения,55.777065,37.653774,https://www.superjob.ru/vakansii/slesar-santehnik-51834941.html
51844103,Оператор заправочных станций г. Ленск,120000,175000,rub,"['Строительство, проектирование, недвижимость']","['Подводно-технические работы', 'Проектирование', 'Управление недвижимостью', 'Управление строительством, девелопмент']",Ленск,[],[],[],,4595880,,более 5000,68.0,Инжиниринговый холдинг «эВ-групп»,От 1 года,Полный рабочий день,Не имеет значения,,,https://lensk.superjob.ru/vakansii/operator-zapravochnyh-stancij-g-51844103.html
51844437,"Директор магазина-партнер (Самара, Строителей, 33)",58000,110000,rub,"['Продажи', 'Строительство, проектирование, недвижимость']","['Сельское хозяйство', 'Экологическое сопровождение проектов']",Самара,[],[],[],,2635306,,более 5000,45940.0,Пятёрочка,От 1 года,Полный рабочий день,Неполное высшее,,,https://samara.superjob.ru/vakansii/direktor-magazina-partner-51844437.html
51863773,Стажер-инженер-аналитик,0,0,rub,"['IT, Интернет, связь, телеком', 'Маркетинг, реклама, PR', 'Строительство, проектирование, недвижимость']","['Аналитика', 'Инжиниринг', 'Начало карьеры, мало опыта', 'Аналитика, исследование рынков', 'Начало карьеры, мало опыта']",Москва,[],[],[],,4962080,,менее 50,0.0,Netflix,Без опыта,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/stazher-inzhener-analitik-51863773.html
51865964,Автокурьер на личном авто (Оплата патента),70000,160000,rub,"['Строительство, проектирование, недвижимость']","['Геодезия, картография, землеустроительство', 'ЖКХ', 'Конструирование', 'Проектирование', 'Другое']",Москва,['Тушинская'],['МЦД2'],['fuchsia'],"г Москва, улица Мещерякова, д. 7. 7",0,,,,,Без опыта,Полный рабочий день,Не имеет значения,55.832268,37.450188,https://www.superjob.ru/vakansii/avtokurer-na-lichnom-avto-51865964.html
51870516,Грузчик с выкладкой товара в Fix Price,63000,73000,rub,"['Строительство, проектирование, недвижимость']",['Благоустройство территорий'],Апрелевка,[],[],[],апрелевка ул горького д2а,75401,,более 5000,11152.0,"""БЭСТ ПРАЙС"" / Fix Price",Без опыта,Полный рабочий день,Не имеет значения,,,https://aprelevka.superjob.ru/vakansii/gruzchik-s-vykladkoj-tovara-v-fix-price-51870516.html
29654562,Электромонтер,0,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Эксплуатация зданий', 'Квалифицированный рабочий']",Самара,[],[],[],,2531979,,более 5000,97.0,Башнефть-Розница,От 1 года,Полный рабочий день,Среднее специальное,,,https://samara.superjob.ru/vakansii/elektromonter-29654562.html
45739837,Монтажник,90000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Строительно-монтажные работы', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Солнечногорск,[],[],[],"Московская область, Солнечногорск, улица Разина, 8к1",4419146,,менее 50,1.0,СОЛСЕК+,Без опыта,Полный рабочий день,Среднее специальное,56.169563,36.978779,https://solnechnogorsk.superjob.ru/vakansii/montazhnik-45739837.html
45740979,Помощник в вопросах недвижимости,80000,0,rub,"['Продажи', 'Строительство, проектирование, недвижимость']","['Агентства недвижимости, оценка недвижимости', 'Другое']",Уфа,[],[],[],"Республика Башкортостан, Уфа, проспект Октября, 16",3759898,,менее 50,8.0,Жилищная инициатива,Без опыта,Полный рабочий день,Не имеет значения,54.745907,55.993202,https://ufa.superjob.ru/vakansii/pomoschnik-v-voprosah-nedvizhimosti-45740979.html
30756535,"Прораб (вентилируемые фасады, витражи)",110000,140000,rub,"['Строительство, проектирование, недвижимость', 'Топ-персонал']","['Строительно-монтажные работы', 'Строительство, проектирование, недвижимость']",Санкт-Петербург,[],[],[],Санкт-Петербург,3392551,,менее 50,2.0,ПетроПромАльянс,От 1 года,Полный рабочий день,Не имеет значения,59.938786,30.314997,https://spb.superjob.ru/vakansii/prorab-30756535.html
50324249,Слесарь-сантехник,100000,120000,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Водоснабжение, канализация', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Санкт-Петербург,"['Нарвская', 'Балтийская']","['Кировско-Выборгская', 'Кировско-Выборгская']","['red', 'red']","Санкт-Петербург, Курляндская улица, 19-21",4576876,,50 — 100,0.0,УК СТИЛЬ ЭКСПЛУАТАЦИЯ,Без опыта,Полный рабочий день,Среднее специальное,59.911934,30.281813,https://spb.superjob.ru/vakansii/slesar-santehnik-50324249.html
50836499,Слесарь-сантехник,50000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Водоснабжение, канализация', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Вологда,[],[],[],"Вологда, микрорайон Водники, Северная улица, 15",2894890,,менее 50,25.0,БУЗ ВО Вологодская городская больница 2,Без опыта,Полный рабочий день,Не имеет значения,59.217808,39.935539,https://vologda.superjob.ru/vakansii/slesar-santehnik-50836499.html
51194013,Слесарь-сантехник,50000,0,rub,"['Строительство, проектирование, недвижимость', 'Рабочий персонал']","['Водоснабжение, канализация', 'Рабочий персонал, разное', 'Квалифицированный рабочий']",Дербент,[],[],[],"Сулейман-Стальский район, село Орта-Стал, Тополевая улица, 1",4828119,,менее 50,4.0,ЭКСОНОР,От 1 года,Полный рабочий день,Среднее специальное,41.796902,48.374599,https://derbent.superjob.ru/vakansii/slesar-santehnik-51194013.html
51225926,Инженер-электрик,0,0,rub,"['Строительство, проектирование, недвижимость']",['Электроснабжение'],Москва,[],[],[],"Видное, Южная промзона, 15с3",2631007,,более 5000,37.0,ЦЕМРОС,От 3 лет,Полный рабочий день,Не имеет значения,,,https://www.superjob.ru/vakansii/inzhener-elektrik-51225926.html
